archivo,lsm_spacy,lsm_liwc,grupo
01-682_ROBB_vs_REHN,0.8485264896610631,0.84,SCOTUS
01-682_ROBB_vs_KENN,0.8682082171472719,0.88,SCOTUS
01-682_ROBB_vs_SCAL,0.7550173609303421,0.81,SCOTUS
01-682_ROBB_vs_BREY,0.9156083820758173,0.84,SCOTUS
01-682_ROBB_vs_GINS,0.9376805998729945,0.85,SCOTUS
01-682_ROBB_vs_GARR,0.8905013842417245,0.89,SCOTUS
01-682_ROBB_vs_NELS,0.8702247075511697,0.93,SCOTUS
01-682_CONN_vs_REHN,0.696214273502635,0.87,SCOTUS
01-682_CONN_vs_KENN,0.6836890636113383,0.83,SCOTUS
01-682_CONN_vs_SCAL,0.5923576666587422,0.78,SCOTUS
01-682_CONN_vs_BREY,0.6915019695255629,0.82,SCOTUS
01-682_CONN_vs_GINS,0.6759991785002163,0.87,SCOTUS
01-682_CONN_vs_GARR,0.6653812293240898,0.8,SCOTUS
01-682_CONN_vs_NELS,0.6983019008221286,0.85,SCOTUS
01-682_REHN_vs_KENN,0.8147195653971887,0.82,SCOTUS
01-682_REHN_vs_SCAL,0.715711657159053,0.81,SCOTUS
01-682_REHN_vs_BREY,0.8336864264172149,0.89,SCOTUS
01-682_REHN_vs_GINS,0.8630859634547031,0.91,SCOTUS
01-682_REHN_vs_GARR,0.788056267430289,0.74,SCOTUS
01-682_REHN_vs_NELS,0.8041991555614557,0.78,SCOTUS
01-682_KENN_vs_SCAL,0.7746327473030016,0.82,SCOTUS
01-682_KENN_vs_BREY,0.8971204249972529,0.82,SCOTUS
01-682_KENN_vs_GINS,0.8818824076924655,0.83,SCOTUS
01-682_KENN_vs_GARR,0.812395531908862,0.79,SCOTUS
01-682_KENN_vs_NELS,0.7810983914598494,0.83,SCOTUS
01-682_SCAL_vs_BREY,0.7935864807287826,0.88,SCOTUS
01-682_SCAL_vs_GINS,0.7643992822971634,0.85,SCOTUS
01-682_SCAL_vs_GARR,0.6648661363390941,0.75,SCOTUS
01-682_SCAL_vs_NELS,0.661737889620083,0.77,SCOTUS
01-682_BREY_vs_GINS,0.9158589317291371,0.89,SCOTUS
01-682_BREY_vs_GARR,0.8106065970902944,0.75,SCOTUS
01-682_BREY_vs_NELS,0.8202022867227595,0.78,SCOTUS
01-682_GINS_vs_GARR,0.8488349233795524,0.75,SCOTUS
01-682_GINS_vs_NELS,0.8304023394539869,0.79,SCOTUS
01-682_GARR_vs_NELS,0.9208160980368908,0.94,SCOTUS
01-518_REHN_vs_BASK,0.8958949282306871,0.82,SCOTUS
01-518_REHN_vs_CONN,0.8457535690571473,0.83,SCOTUS
01-518_REHN_vs_BREY,0.903862138523989,0.84,SCOTUS
01-518_REHN_vs_GINS,0.8934208863679738,0.8,SCOTUS
01-518_REHN_vs_SOUT,0.9263995173281526,0.84,SCOTUS
01-518_REHN_vs_STEV,0.8029904320008739,0.83,SCOTUS
01-518_REHN_vs_SCAL,0.8982178777526748,0.82,SCOTUS
01-518_REHN_vs_KENN,0.8719596057783567,0.85,SCOTUS
01-518_REHN_vs_WALL,0.840171187180341,0.81,SCOTUS
01-518_BASK_vs_CONN,0.849447021100267,0.83,SCOTUS
01-518_BASK_vs_BREY,0.8713559820590726,0.89,SCOTUS
01-518_BASK_vs_GINS,0.9044538543624862,0.88,SCOTUS
01-518_BASK_vs_SOUT,0.8827732429603241,0.92,SCOTUS
01-518_BASK_vs_STEV,0.795062167420142,0.88,SCOTUS
01-518_BASK_vs_SCAL,0.8863830733209535,0.96,SCOTUS
01-518_BASK_vs_KENN,0.8417866548292563,0.87,SCOTUS
01-518_BASK_vs_WALL,0.9121482645212564,0.86,SCOTUS
01-518_CONN_vs_BREY,0.8861883756271421,0.88,SCOTUS
01-518_CONN_vs_GINS,0.9280291679914742,0.9,SCOTUS
01-518_CONN_vs_SOUT,0.8508930400213822,0.84,SCOTUS
01-518_CONN_vs_STEV,0.8449327513583504,0.86,SCOTUS
01-518_CONN_vs_SCAL,0.9067513476857021,0.85,SCOTUS
01-518_CONN_vs_KENN,0.8364558512260681,0.88,SCOTUS
01-518_CONN_vs_WALL,0.8684454852085847,0.83,SCOTUS
01-518_BREY_vs_GINS,0.888373915761674,0.91,SCOTUS
01-518_BREY_vs_SOUT,0.9410368222689524,0.93,SCOTUS
01-518_BREY_vs_STEV,0.8212040003508118,0.86,SCOTUS
01-518_BREY_vs_SCAL,0.9049371332622839,0.89,SCOTUS
01-518_BREY_vs_KENN,0.9036281675313739,0.94,SCOTUS
01-518_BREY_vs_WALL,0.8676093866812941,0.81,SCOTUS
01-518_GINS_vs_SOUT,0.8896139744327997,0.85,SCOTUS
01-518_GINS_vs_STEV,0.8140210372724201,0.83,SCOTUS
01-518_GINS_vs_SCAL,0.9453974733222267,0.91,SCOTUS
01-518_GINS_vs_KENN,0.8416884590487941,0.88,SCOTUS
01-518_GINS_vs_WALL,0.8985803770085573,0.81,SCOTUS
01-518_SOUT_vs_STEV,0.7923903744152704,0.9,SCOTUS
01-518_SOUT_vs_SCAL,0.9075615997797568,0.92,SCOTUS
