archivo,lsm_spacy,lsm_liwc,grupo
sw3000-ms98-a.phrases,0.8483844258836685,0.89,SW_PROCESSED
sw3002-ms98-a.phrases,0.8338278924274611,0.82,SW_PROCESSED
sw3006-ms98-a.phrases,0.8725681017112664,0.94,SW_PROCESSED
sw3008-ms98-a.phrases,0.8778392129838816,0.87,SW_PROCESSED
sw3013-ms98-a.phrases,0.861055562302993,0.91,SW_PROCESSED
sw3014-ms98-a.phrases,0.8382295727823552,0.9,SW_PROCESSED
sw3016-ms98-a.phrases,0.8797790436103234,0.85,SW_PROCESSED
sw3020-ms98-a.phrases,0.8540346301521782,0.86,SW_PROCESSED
sw3043-ms98-a.phrases,0.9287261095313071,0.89,SW_PROCESSED
sw3049-ms98-a.phrases,0.8481781998813848,0.92,SW_PROCESSED
sw3065-ms98-a.phrases,0.8924210145009742,0.86,SW_PROCESSED
sw3072-ms98-a.phrases,0.8188965809446337,0.9,SW_PROCESSED
sw3078-ms98-a.phrases,0.7734001827525769,0.84,SW_PROCESSED
sw3079-ms98-a.phrases,0.8276335864986256,0.82,SW_PROCESSED
sw3085-ms98-a.phrases,0.8806092169686005,0.89,SW_PROCESSED
sw3091-ms98-a.phrases,0.8303079065763834,0.89,SW_PROCESSED
sw3099-ms98-a.phrases,0.8243654872996584,0.87,SW_PROCESSED
sw3125-ms98-a.phrases,0.8158100793050368,0.89,SW_PROCESSED
sw3152-ms98-a.phrases,0.8846431928619207,0.89,SW_PROCESSED
sw3153-ms98-a.phrases,0.8192170950427027,0.91,SW_PROCESSED
sw3197-ms98-a.phrases,0.8283729695942705,0.87,SW_PROCESSED
sw3198-ms98-a.phrases,0.91071578602868,0.93,SW_PROCESSED
sw3199-ms98-a.phrases,0.329579659595781,0.45,SW_PROCESSED
sw3200-ms98-a.phrases,0.8257557808703888,0.83,SW_PROCESSED
sw3224-ms98-a.phrases,0.8828053198732976,0.9,SW_PROCESSED
sw3235-ms98-a.phrases,0.8720273746892707,0.89,SW_PROCESSED
sw3251-ms98-a.phrases,0.764332970794527,0.91,SW_PROCESSED
sw3266-ms98-a.phrases,0.7380660937853379,0.88,SW_PROCESSED
