archivo,lsm_spacy,lsm_liwc,grupo
sw3000-ms98-a.phrases,0.8891266551096887,0.89,SW_PROCESSED
sw3002-ms98-a.phrases,0.828901360451393,0.82,SW_PROCESSED
sw3006-ms98-a.phrases,0.9492566928479865,0.94,SW_PROCESSED
sw3008-ms98-a.phrases,0.8187549522787587,0.87,SW_PROCESSED
sw3013-ms98-a.phrases,0.9354129533891254,0.91,SW_PROCESSED
sw3014-ms98-a.phrases,0.8992986129469087,0.9,SW_PROCESSED
sw3016-ms98-a.phrases,0.8247957915456071,0.85,SW_PROCESSED
sw3020-ms98-a.phrases,0.8633588931874172,0.86,SW_PROCESSED
sw3043-ms98-a.phrases,0.9005597695823783,0.89,SW_PROCESSED
sw3049-ms98-a.phrases,0.9602604071333866,0.92,SW_PROCESSED
sw3065-ms98-a.phrases,0.8979696169257121,0.86,SW_PROCESSED
sw3072-ms98-a.phrases,0.8220799042141094,0.9,SW_PROCESSED
sw3078-ms98-a.phrases,0.8611018402383404,0.84,SW_PROCESSED
sw3079-ms98-a.phrases,0.7767112598896126,0.82,SW_PROCESSED
sw3085-ms98-a.phrases,0.8527413951902781,0.89,SW_PROCESSED
sw3091-ms98-a.phrases,0.8676733621414027,0.89,SW_PROCESSED
sw3099-ms98-a.phrases,0.8035478784154094,0.87,SW_PROCESSED
sw3125-ms98-a.phrases,0.8587458224895533,0.89,SW_PROCESSED
sw3152-ms98-a.phrases,0.8638149127575377,0.89,SW_PROCESSED
sw3153-ms98-a.phrases,0.8909528498593589,0.91,SW_PROCESSED
sw3197-ms98-a.phrases,0.829303290018445,0.87,SW_PROCESSED
sw3198-ms98-a.phrases,0.8608985129565084,0.93,SW_PROCESSED
sw3199-ms98-a.phrases,0.42371098524514467,0.45,SW_PROCESSED
sw3200-ms98-a.phrases,0.876438494433221,0.83,SW_PROCESSED
sw3224-ms98-a.phrases,0.9071081042021963,0.9,SW_PROCESSED
sw3235-ms98-a.phrases,0.879467497212521,0.89,SW_PROCESSED
sw3251-ms98-a.phrases,0.8756589028046102,0.91,SW_PROCESSED
sw3266-ms98-a.phrases,0.8330406749519051,0.88,SW_PROCESSED
sw3268-ms98-a.phrases,0.8247023471008049,0.85,SW_PROCESSED
sw3275-ms98-a.phrases,0.9195589013532457,0.93,SW_PROCESSED
sw3290-ms98-a.phrases,0.850050714383087,0.81,SW_PROCESSED
sw3299-ms98-a.phrases,0.8308652672583229,0.85,SW_PROCESSED
sw3300-ms98-a.phrases,0.8163106219662174,0.83,SW_PROCESSED
sw3309-ms98-a.phrases,0.8539227407685877,0.91,SW_PROCESSED
sw3329-ms98-a.phrases,0.9156001955907511,0.95,SW_PROCESSED
sw3350-ms98-a.phrases,0.9101063048284335,0.87,SW_PROCESSED
sw3364-ms98-a.phrases,0.9065089678190706,0.91,SW_PROCESSED
sw3376-ms98-a.phrases,0.883736451629448,0.85,SW_PROCESSED
sw3395-ms98-a.phrases,0.9056771880415783,0.92,SW_PROCESSED
sw3396-ms98-a.phrases,0.826812678068293,0.84,SW_PROCESSED
sw3401-ms98-a.phrases,0.7948271007150683,0.86,SW_PROCESSED
sw3405-ms98-a.phrases,0.8380311932314096,0.85,SW_PROCESSED
sw3421-ms98-a.phrases,0.805886061479601,0.87,SW_PROCESSED
sw3422-ms98-a.phrases,0.9435977306385973,0.87,SW_PROCESSED
sw3440-ms98-a.phrases,0.7984945277993614,0.87,SW_PROCESSED
sw3442-ms98-a.phrases,0.9034597204124865,0.91,SW_PROCESSED
sw3444-ms98-a.phrases,0.8487940994983524,0.92,SW_PROCESSED
sw3448-ms98-a.phrases,0.7365552209566101,0.78,SW_PROCESSED
sw3477-ms98-a.phrases,0.9562479704069867,0.92,SW_PROCESSED
sw3479-ms98-a.phrases,0.7894077069204307,0.82,SW_PROCESSED
sw3492-ms98-a.phrases,0.7990355471948755,0.81,SW_PROCESSED
sw3511-ms98-a.phrases,0.8682451165542514,0.9,SW_PROCESSED
sw3513-ms98-a.phrases,0.7599623465437128,0.81,SW_PROCESSED
sw3521-ms98-a.phrases,0.9002374924187251,0.88,SW_PROCESSED
sw3529-ms98-a.phrases,0.8972601931315269,0.89,SW_PROCESSED
sw3530-ms98-a.phrases,0.8872242460180931,0.83,SW_PROCESSED
sw3535-ms98-a.phrases,0.925415715528164,0.93,SW_PROCESSED
sw3538-ms98-a.phrases,0.8463951418449233,0.84,SW_PROCESSED
sw3546-ms98-a.phrases,0.8152928661778049,0.93,SW_PROCESSED
sw3567-ms98-a.phrases,0.7329453013374115,0.84,SW_PROCESSED
sw3595-ms98-a.phrases,0.888195448394212,0.92,SW_PROCESSED
sw3603-ms98-a.phrases,0.830761422396891,0.89,SW_PROCESSED
sw3622-ms98-a.phrases,0.895434214762406,0.9,SW_PROCESSED
sw3628-ms98-a.phrases,0.9136552436406348,0.89,SW_PROCESSED
sw3632-ms98-a.phrases,0.8963168016738342,0.87,SW_PROCESSED
sw3641-ms98-a.phrases,0.838988006544738,0.9,SW_PROCESSED
sw3651-ms98-a.phrases,0.8659799876491,0.83,SW_PROCESSED
sw3661-ms98-a.phrases,0.8424311861287958,0.89,SW_PROCESSED
sw3679-ms98-a.phrases,0.7738604879993901,0.85,SW_PROCESSED
sw3682-ms98-a.phrases,0.7989005932416013,0.84,SW_PROCESSED
sw3686-ms98-a.phrases,0.8162217557548833,0.83,SW_PROCESSED
sw3698-ms98-a.phrases,0.9492189835195038,0.94,SW_PROCESSED
sw3700-ms98-a.phrases,0.7119759634702684,0.69,SW_PROCESSED
sw3702-ms98-a.phrases,0.8396214087951281,0.9,SW_PROCESSED
sw3724-ms98-a.phrases,0.8829382859783728,0.9,SW_PROCESSED
sw3735-ms98-a.phrases,0.8827168184560246,0.86,SW_PROCESSED
sw3747-ms98-a.phrases,0.7957349818251727,0.79,SW_PROCESSED
sw3757-ms98-a.phrases,0.8724769740299522,0.87,SW_PROCESSED
sw3758-ms98-a.phrases,0.9177998443034244,0.87,SW_PROCESSED
sw3760-ms98-a.phrases,0.9109742865996111,0.93,SW_PROCESSED
sw3771-ms98-a.phrases,0.875061737752934,0.88,SW_PROCESSED
sw3777-ms98-a.phrases,0.7872248253893215,0.87,SW_PROCESSED
sw3783-ms98-a.phrases,0.8926272128723046,0.92,SW_PROCESSED
sw3811-ms98-a.phrases,0.7724788847061298,0.78,SW_PROCESSED
sw3819-ms98-a.phrases,0.814929325167395,0.86,SW_PROCESSED
sw3826-ms98-a.phrases,0.7867220833317713,0.83,SW_PROCESSED
sw3829-ms98-a.phrases,0.8609110115173745,0.88,SW_PROCESSED
sw3836-ms98-a.phrases,0.890693669388409,0.91,SW_PROCESSED
sw3848-ms98-a.phrases,0.8268319265094132,0.88,SW_PROCESSED
sw3857-ms98-a.phrases,0.9307413875567144,0.89,SW_PROCESSED
sw3860-ms98-a.phrases,0.7621461507782622,0.83,SW_PROCESSED
sw3861-ms98-a.phrases,0.730282014858821,0.83,SW_PROCESSED
sw3878-ms98-a.phrases,0.8610659960579287,0.93,SW_PROCESSED
sw3905-ms98-a.phrases,0.8935290366563166,0.87,SW_PROCESSED
sw3906-ms98-a.phrases,0.7655551595993232,0.84,SW_PROCESSED
sw3927-ms98-a.phrases,0.8835600068064986,0.88,SW_PROCESSED
sw3942-ms98-a.phrases,0.8648320262290112,0.8,SW_PROCESSED
sw3945-ms98-a.phrases,0.8284603609973756,0.9,SW_PROCESSED
sw3946-ms98-a.phrases,0.867898877237015,0.9,SW_PROCESSED
sw3958-ms98-a.phrases,0.8700205760902634,0.9,SW_PROCESSED
sw3964-ms98-a.phrases,0.8262743374327322,0.87,SW_PROCESSED
sw3976-ms98-a.phrases,0.9135068758969423,0.93,SW_PROCESSED
sw4020-ms98-a.phrases,0.8140483513758179,0.86,SW_PROCESSED
sw4024-ms98-a.phrases,0.937150826993015,0.92,SW_PROCESSED
sw4027-ms98-a.phrases,0.8564006446694551,0.88,SW_PROCESSED
sw4030-ms98-a.phrases,0.8587063153648815,0.89,SW_PROCESSED
sw4060-ms98-a.phrases,0.8274919921052201,0.87,SW_PROCESSED
sw4066-ms98-a.phrases,0.8235807662356911,0.88,SW_PROCESSED
sw4090-ms98-a.phrases,0.9095966927896914,0.87,SW_PROCESSED
sw4104-ms98-a.phrases,0.9175741775644077,0.88,SW_PROCESSED
sw4105-ms98-a.phrases,0.9087300744448613,0.91,SW_PROCESSED
sw4113-ms98-a.phrases,0.9375001230640412,0.91,SW_PROCESSED
sw4114-ms98-a.phrases,0.877203926085536,0.88,SW_PROCESSED
sw4115-ms98-a.phrases,0.810896270555112,0.83,SW_PROCESSED
sw4128-ms98-a.phrases,0.8101422164730194,0.87,SW_PROCESSED
sw4130-ms98-a.phrases,0.7916251797106377,0.88,SW_PROCESSED
sw4141-ms98-a.phrases,0.7852607911613072,0.83,SW_PROCESSED
sw4149-ms98-a.phrases,0.8408987253864675,0.84,SW_PROCESSED
sw4164-ms98-a.phrases,0.9157438735259467,0.9,SW_PROCESSED
sw4186-ms98-a.phrases,0.83008036727396,0.85,SW_PROCESSED
sw4196-ms98-a.phrases,0.6698081744078096,0.84,SW_PROCESSED
sw4200-ms98-a.phrases,0.8561993911059016,0.84,SW_PROCESSED
sw4201-ms98-a.phrases,0.9013253237864536,0.93,SW_PROCESSED
sw4205-ms98-a.phrases,0.6993079413419364,0.75,SW_PROCESSED
sw4206-ms98-a.phrases,0.8499134384360879,0.85,SW_PROCESSED
sw4211-ms98-a.phrases,0.8440376264305978,0.8,SW_PROCESSED
sw4215-ms98-a.phrases,0.9422431975680375,0.95,SW_PROCESSED
sw4218-ms98-a.phrases,0.8819851885418091,0.92,SW_PROCESSED
sw4222-ms98-a.phrases,0.8325914295651473,0.86,SW_PROCESSED
sw4229-ms98-a.phrases,0.9304972361934921,0.93,SW_PROCESSED
sw4241-ms98-a.phrases,0.8945814459834107,0.82,SW_PROCESSED
sw4254-ms98-a.phrases,0.914325444435158,0.9,SW_PROCESSED
sw4265-ms98-a.phrases,0.8651835531480029,0.87,SW_PROCESSED
