archivo,lsm_spacy,lsm_liwc,grupo
sw3826-ms98-a.phrases,0.8140721073942649,0.83,SW_PROCESSED
sw3829-ms98-a.phrases,0.8683711681682799,0.88,SW_PROCESSED
sw3836-ms98-a.phrases,0.8930734437477504,0.91,SW_PROCESSED
sw3848-ms98-a.phrases,0.8318008760476353,0.88,SW_PROCESSED
sw3857-ms98-a.phrases,0.90663964228033,0.89,SW_PROCESSED
sw3860-ms98-a.phrases,0.801906986533878,0.83,SW_PROCESSED
sw3861-ms98-a.phrases,0.7865984829454309,0.83,SW_PROCESSED
sw3878-ms98-a.phrases,0.8775807415259546,0.93,SW_PROCESSED
sw3905-ms98-a.phrases,0.8811870889759592,0.87,SW_PROCESSED
sw3906-ms98-a.phrases,0.803394559611186,0.84,SW_PROCESSED
sw3927-ms98-a.phrases,0.9035026730650595,0.88,SW_PROCESSED
sw3942-ms98-a.phrases,0.8511344415905802,0.8,SW_PROCESSED
sw3945-ms98-a.phrases,0.8630436757893323,0.9,SW_PROCESSED
sw3946-ms98-a.phrases,0.8706848924053006,0.9,SW_PROCESSED
sw3958-ms98-a.phrases,0.8870295437282446,0.9,SW_PROCESSED
sw3964-ms98-a.phrases,0.8615184085837061,0.87,SW_PROCESSED
sw3976-ms98-a.phrases,0.9238357515922991,0.93,SW_PROCESSED
sw4020-ms98-a.phrases,0.8485586857493785,0.86,SW_PROCESSED
sw4024-ms98-a.phrases,0.9358442718033453,0.92,SW_PROCESSED
sw4027-ms98-a.phrases,0.8864163516366835,0.88,SW_PROCESSED
sw4030-ms98-a.phrases,0.8787365512207843,0.89,SW_PROCESSED
sw4060-ms98-a.phrases,0.8613463547976157,0.87,SW_PROCESSED
sw4066-ms98-a.phrases,0.8529954644639691,0.88,SW_PROCESSED
sw4090-ms98-a.phrases,0.8963254079523031,0.87,SW_PROCESSED
sw4104-ms98-a.phrases,0.9168278437877102,0.88,SW_PROCESSED
sw4105-ms98-a.phrases,0.8998033377883246,0.91,SW_PROCESSED
sw4113-ms98-a.phrases,0.933025725890225,0.91,SW_PROCESSED
sw4114-ms98-a.phrases,0.8662165906025006,0.88,SW_PROCESSED
sw4115-ms98-a.phrases,0.8399222727265263,0.83,SW_PROCESSED
sw4128-ms98-a.phrases,0.8146320631887525,0.87,SW_PROCESSED
sw4130-ms98-a.phrases,0.8395467759253967,0.88,SW_PROCESSED
sw4141-ms98-a.phrases,0.81201712705975,0.83,SW_PROCESSED
sw4149-ms98-a.phrases,0.8451934314113244,0.84,SW_PROCESSED
sw4164-ms98-a.phrases,0.9145847186523786,0.9,SW_PROCESSED
sw4186-ms98-a.phrases,0.8586409413446997,0.85,SW_PROCESSED
sw4196-ms98-a.phrases,0.7321898986456605,0.84,SW_PROCESSED
sw4200-ms98-a.phrases,0.847718290773174,0.84,SW_PROCESSED
sw4201-ms98-a.phrases,0.9107838634492238,0.93,SW_PROCESSED
sw4205-ms98-a.phrases,0.7314108561096212,0.75,SW_PROCESSED
sw4206-ms98-a.phrases,0.8598250522411183,0.85,SW_PROCESSED
sw4211-ms98-a.phrases,0.8314429965403451,0.8,SW_PROCESSED
sw4215-ms98-a.phrases,0.9470912123230755,0.95,SW_PROCESSED
sw4218-ms98-a.phrases,0.8882811058034255,0.92,SW_PROCESSED
