Segment:Person.1:Person.2:LSM:WC.Person.1:WC.Person.2:ppron.Person.1:ppron.Person.2:ipron.Person.1:ipron.Person.2:article.Person.1:article.Person.2:prep.Person.1:prep.Person.2:negate.Person.1:negate.Person.2:adverb.Person.1:adverb.Person.2:auxverb.Person.1:auxverb.Person.2:conj.Person.1:conj.Person.2
1:A:B:0.52:151:92:15.23:26.09:3.31:6.52:9.27:3.26:11.26:2.17:1.32:0:7.95:7.61:7.28:8.7:7.28:0
